pic_id,pred
pic_2011145773,0.381305571
pic_2011166734,0.870996571
pic_2011186376,0.226207286
pic_2011212927,0.995261143
pic_2011235335,0.614499143
pic_2011236069,0.970463143
pic_2011247002,0.190077429
pic_2011247901,0.516344
pic_2011251049,0.344612429
pic_2011258837,0.941498714
pic_2011259751,0.051570429
pic_2011284149,0.562967429
pic_2011316301,0.214639429
pic_2011341615,0.951760857
pic_2011352608,0.042082
pic_2011354519,0.823369857
pic_2011356400,0.607190571
pic_2011356916,0.871525143
pic_2011367246,0.023879571
pic_2011389441,0.022853
pic_2011399634,0.955496571
pic_2011404228,0.296131571
pic_2011414574,0.420274
pic_2011425797,0.846781857
pic_2011428824,0.950826286
pic_2011451614,0.843027571
pic_2011490905,0.704371143
pic_2011514792,0.926231143
pic_2011522856,0.609133857
pic_2011523481,0.881597143
pic_2011548633,0.408338286
pic_2011591580,0.946297571
pic_2011624617,0.064637857
pic_2011630482,0.276918857
pic_2011652161,0.622979429
pic_2011663815,0.993399429
pic_2011679310,0.32219
pic_2011722359,0.982068143
pic_2011723191,0.826907143
pic_2011726745,0.98841
pic_2011731608,0.750672571
pic_2011733890,0.839204286
pic_2011737455,0.848405714
pic_2011769372,0.738472571
pic_2011778242,0.018712714
pic_2011789805,0.821508714
pic_2011791045,0.688258286
pic_2011795767,0.174964429
pic_2011807962,0.984517286
pic_2011811024,0.918126857
pic_2011819135,0.236534714
pic_2011821180,0.716881
pic_2011823406,0.065356
pic_2011826386,0.261126571
pic_2011831958,0.912407571
pic_2011838645,0.545035429
pic_2011874176,0.199992714
pic_2011876236,0.769955857
pic_2011878126,0.961271714
pic_2011906676,0.944601714
pic_2011906733,0.007947857
pic_2011908944,0.852905286
pic_2011932917,0.769103857
pic_2011964210,0.253141714
pic_2011976306,0.961124286
pic_2011989733,0.242172286
pic_2012005500,0.873378857
pic_2012009670,0.720971286
pic_2012036152,0.610072
pic_2012086214,0.803113286
pic_2012091670,0.102140429
pic_2012096776,0.692317714
pic_2012118030,0.667852714
pic_2012166695,0.650334571
pic_2012192944,0.703226429
pic_2012194456,0.011230857
pic_2012209273,0.979150857
pic_2012212638,0.457268286
pic_2012244182,0.636856857
pic_2012252996,0.577992571
pic_2012261018,0.147973857
pic_2012275680,0.767551857
pic_2012296256,0.763244286
pic_2012307073,0.168269429
pic_2012310878,0.583672143
pic_2012331000,0.994646571
pic_2012395164,0.492069429
pic_2012408948,0.529006
pic_2012418303,0.109898857
pic_2012433286,0.102200714
pic_2012463016,0.739134429
pic_2012480917,0.993482857
pic_2012496158,0.801336
pic_2012502256,0.798424429
pic_2012503722,0.289894429
pic_2012512050,0.727466857
pic_2012539617,0.889898143
pic_2012560161,0.855419857
pic_2012581677,0.639084286
pic_2012585303,0.324113
pic_2012628859,0.317347571
pic_2012638736,0.631378857
pic_2012676778,0.967270857
pic_2012691027,0.953853
pic_2012707518,0.848834429
pic_2012711229,0.869688286
pic_2012716293,0.705619143
pic_2012778223,0.147531857
pic_2012784224,0.969977286
pic_2012824788,0.492665
pic_2012831518,0.014733857
pic_2012848652,0.992429571
pic_2012848696,0.926680286
pic_2012855240,0.816810143
pic_2012862797,0.049990286
pic_2012875740,0.600400571
pic_2012890173,0.993752429
pic_2012892473,0.512455429
pic_2012919232,0.655870714
pic_2012928649,0.183215286
pic_2012937741,0.676163429
pic_2012952717,0.154022571
pic_2012988233,0.879031429
pic_2012992470,0.075008
pic_2013012299,0.484590714
pic_2013042072,0.36226
pic_2013043624,0.879262714
pic_2013074685,0.918032286
pic_2013083156,0.457847429
pic_2013086370,0.357304714
pic_2013102664,0.931362857
pic_2013111933,0.864004286
pic_2013148896,0.879522
pic_2013151460,0.689906714
pic_2013204182,0.854726571
pic_2013235352,0.499122571
pic_2013244214,0.218494429
pic_2013245805,0.412276857
pic_2013262369,0.742569571
pic_2013294225,0.360126
pic_2013296929,0.128102714
pic_2013296958,0.934323857
pic_2013324743,0.588369
pic_2013335134,0.225927571
pic_2013339434,0.447393
pic_2013341266,0.842819143
pic_2013341819,0.251709857
pic_2013361219,0.171733571
pic_2013411550,0.414659143
pic_2013446749,0.890649
pic_2013475570,0.464247571
pic_2013476155,0.126385571
pic_2013547287,0.713038714
pic_2013553108,0.600151571
pic_2013556656,0.375084571
pic_2013575487,0.732668714
pic_2013581494,0.285764286
pic_2013619498,0.021247429
pic_2013623779,0.986504857
pic_2013643175,0.564643571
pic_2013652185,0.993125
pic_2013685829,0.082251
pic_2013715660,0.994001143
pic_2013744742,0.970804
pic_2013760472,0.946407857
pic_2013765655,0.020867857
pic_2013771430,0.440116429
pic_2013771446,0.980338714
pic_2013796084,0.404717143
pic_2013803483,0.166846571
